Length,Digits,Entropy,Risky_TLD,IP_Usage,Subdomains,Hyphens,Keywords,DNS_Rec,Domain_Age,Expiry,Has_Form,Pass_Field,IFrame,Link_Ratio,HTTP_Code,SSL_Risk,label
53,0,4.175454889704824,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,0
55,0,4.267570968684998,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
43,0,4.036161556776113,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
55,0,4.300888405066104,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
31,4,4.103727665980415,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
33,0,3.5886638158036734,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
39,0,4.099128821259931,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
36,4,4.127986806877676,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
63,3,4.4237195587232945,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
41,0,3.841967480534727,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
35,0,4.025591860285233,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
32,0,3.890319531114783,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
56,1,4.256140253475136,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,1
50,0,4.174177320667444,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
33,0,3.8966879684212654,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
32,0,4.038909765557392,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
35,10,4.150292659616669,0,1,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
74,25,4.631156236987447,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,1
38,0,3.902679737686645,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
28,2,3.824862957617356,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
34,0,4.017917900762097,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
87,1,4.541793031294042,0,0,3,4,0,1,-1,300,0,0,0,0.1,0,0,1
73,4,4.297863819997076,0,0,0,5,0,1,-1,300,0,0,0,0.1,0,0,0
55,0,4.1970792060743465,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
138,21,5.324893658267285,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,1
71,4,4.612039064719701,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
270,64,5.068339182543401,0,0,13,1,0,1,-1,300,0,0,0,0.1,0,0,1
32,0,3.578626767019874,1,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
41,12,4.375487065435391,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
38,0,4.253863368422077,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
142,38,5.048062138621063,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
27,0,4.032303242743953,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
29,0,3.9262723741395074,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
29,0,3.9262723741395074,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
71,3,4.346517811063157,0,0,5,0,0,1,-1,300,0,0,0,0.1,0,0,0
38,0,3.878477512988119,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
52,0,4.1063271606491485,1,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
31,0,3.7113148583552364,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
53,7,4.508501766202998,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
38,2,4.649114684439284,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
26,1,4.103909910282364,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
67,0,4.104893811110643,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
101,0,4.4377502735002965,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
75,0,4.216129231821867,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
70,6,4.446931325618424,0,0,2,2,0,1,-1,300,0,0,0,0.1,0,0,0
28,0,3.7534343861887844,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
99,6,4.521695292984266,0,0,0,6,0,1,-1,300,0,0,0,0.1,0,0,0
33,0,3.7030407100708658,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
31,2,4.300497519854927,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
83,11,4.864699112837393,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
36,0,3.995906598484246,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
33,3,4.187889194919351,0,0,2,0,1,1,-1,300,0,0,0,0.1,0,0,1
52,4,4.618426977631661,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
87,2,4.1995702922088185,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
153,11,4.93791659477818,0,0,4,1,0,1,-1,300,0,0,0,0.1,0,0,1
59,28,4.435455286899907,0,1,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
40,1,4.196439344671016,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
46,0,4.164228803600909,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
95,28,4.651780181783231,0,0,5,1,1,1,-1,300,0,0,0,0.1,0,0,1
98,2,4.483696774219054,0,0,6,1,1,1,-1,300,0,0,0,0.1,0,0,1
48,0,4.0957136787344055,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
85,0,4.063363881147118,0,0,0,5,0,1,-1,300,0,0,0,0.1,0,0,0
48,12,4.535701501208651,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
100,2,4.524429350798892,0,0,4,1,1,1,-1,300,0,0,0,0.1,0,0,1
27,2,3.9302703722934536,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
62,1,4.287127819478952,0,0,0,4,0,1,-1,300,0,0,0,0.1,0,0,0
66,0,4.242729491773838,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
44,2,4.282739857027813,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
46,6,4.708132064658601,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
34,4,4.278351811711312,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,1
48,0,4.1318665431825226,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
45,3,4.153212408384619,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
38,0,4.0632025132158525,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
36,0,3.9290629330240594,0,0,2,0,1,1,-1,300,0,0,0,0.1,0,0,1
45,0,4.396648373770914,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
65,6,4.349011567328327,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,1
112,50,4.614898954783686,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
33,11,3.8471282101364257,0,1,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
98,5,4.446243652512535,0,0,1,10,0,1,-1,300,0,0,0,0.1,0,0,0
67,4,4.588571004492236,0,0,0,4,0,1,-1,300,0,0,0,0.1,0,0,0
21,2,3.939470994001287,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
50,0,4.269275070710713,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
81,0,4.339773542229759,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
71,11,4.743430620462932,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
56,0,4.04139326152937,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
23,0,3.708132064658601,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
61,6,4.526659624583467,0,0,1,4,0,1,-1,300,0,0,0,0.1,0,0,0
35,0,3.840156860408859,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
70,3,4.221213196192992,0,0,8,0,0,1,-1,300,0,0,0,0.1,0,0,1
86,0,4.426567041075777,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,1
81,19,4.832599356100776,0,0,0,5,0,1,-1,300,0,0,0,0.1,0,0,0
21,0,3.6897037321995474,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
73,8,4.745192888929317,0,0,2,5,0,1,-1,300,0,0,0,0.1,0,0,0
30,0,3.6430190302453975,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
32,1,4.101409765557392,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
93,10,4.85015444100455,0,0,1,7,0,1,-1,300,0,0,0,0.1,0,0,1
31,0,4.002268084440845,0,0,0,4,0,1,-1,300,0,0,0,0.1,0,0,0
28,0,3.567031495157584,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
38,1,4.43858836864981,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
55,0,4.2652855683382205,0,0,0,5,0,1,-1,300,0,0,0,0.1,0,0,0
23,0,3.4144413036949723,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
27,0,4.0043444463675275,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
46,0,3.9988018367653257,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
70,1,4.517940338095378,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
43,1,4.23128619690549,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
25,0,3.9132696895151082,0,0,0,1,1,1,-1,300,0,0,0,0.1,0,0,1
34,4,4.017917900762097,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
51,9,4.630868175721226,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
124,0,4.303686693608508,0,0,0,11,0,1,-1,300,0,0,0,0.1,0,0,0
33,0,4.165013816065913,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
40,4,4.225070520364182,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
57,4,4.480370997852446,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
43,0,3.8682713021511455,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
17,2,3.6168746059562222,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
28,0,3.7979026896829464,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
57,8,4.582289794600807,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
44,0,4.126950016748872,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
61,14,4.554535093266589,0,0,1,4,0,1,-1,300,0,0,0,0.1,0,0,0
85,20,4.7185347665742725,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,1
31,0,4.018081793978686,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
97,4,4.8970826573719215,0,0,2,1,1,1,-1,300,0,0,0,0.1,0,0,1
126,6,4.98241807086658,0,0,1,6,1,1,-1,300,0,0,0,0.1,0,0,1
110,23,4.875170937581464,0,0,6,0,1,1,-1,300,0,0,0,0.1,0,0,1
40,0,4.146439344671015,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
38,0,3.9682119744148836,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
78,1,4.438541802858258,0,0,3,1,0,1,-1,300,0,0,0,0.1,0,0,0
25,0,3.893660689688186,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
35,2,4.071581588126285,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
54,2,4.352135539906905,0,0,4,0,1,1,-1,300,0,0,0,0.1,0,0,1
53,1,4.390300586835254,0,0,2,0,1,1,-1,300,0,0,0,0.1,0,0,1
135,1,4.318663185737999,0,0,6,1,1,1,-1,300,0,0,0,0.1,0,0,1
26,0,3.7483286603655745,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
35,1,3.9928705166358993,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
92,13,4.826535842939626,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
83,28,4.816195118271574,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
40,2,4.162814895472356,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
32,0,3.8042292966721747,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
21,0,3.880179922675738,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
25,0,3.863465189601647,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
26,0,4.026986833359287,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
27,4,4.032303242743953,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
50,1,4.173340441068116,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
35,0,3.821441945207328,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
317,121,5.080882184155399,0,0,11,1,1,1,-1,300,0,0,0,0.1,0,0,1
57,5,4.29983601442344,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
51,0,4.201453773174361,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
32,13,4.054229296672175,0,1,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
49,0,4.154145937680578,1,0,2,0,1,1,-1,300,0,0,0,0.1,0,0,1
38,0,4.273728829005326,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
86,2,4.440288155638479,0,0,5,1,1,1,-1,300,0,0,0,0.1,0,0,1
49,5,4.719315905728938,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
40,1,4.175070520364182,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
49,5,4.568093262173488,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
30,0,3.739572261986723,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
52,0,4.20446952695223,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
50,0,4.358562939644917,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
103,1,4.4217272317023815,0,0,4,0,0,1,-1,300,0,0,0,0.1,0,0,0
79,10,4.655514932878817,0,0,2,5,0,1,-1,300,0,0,0,0.1,0,0,0
41,0,4.094760845817661,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
45,1,4.358085318359589,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
108,33,4.753477928499001,0,0,2,4,1,1,-1,300,0,0,0,0.1,0,0,1
62,6,4.325265367488634,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,0
65,0,4.322314067428179,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
86,3,4.420225908006192,0,0,0,7,0,1,-1,300,0,0,0,0.1,0,0,0
32,0,3.9917292966721747,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
96,21,4.684153522439334,0,0,3,3,1,1,-1,300,0,0,0,0.1,0,0,1
30,4,3.9898980954642878,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
78,0,4.290380101150438,0,0,0,5,0,1,-1,300,0,0,0,0.1,0,0,1
28,0,3.780394654123194,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
38,0,4.253863368422077,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
38,0,3.9811126321957535,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
92,0,4.301716072285794,0,0,2,1,1,1,-1,300,0,0,0,0.1,0,0,1
52,6,4.601989420472559,0,0,0,3,0,1,-1,300,0,0,0,0.1,0,0,0
156,25,5.196469663438021,0,0,5,0,1,1,-1,300,0,0,0,0.1,0,0,1
34,4,4.076741430173861,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
32,0,3.6792292966721747,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
64,1,4.236033547037795,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
41,8,4.338663284842051,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
48,0,4.217280407143145,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
105,0,4.243023703848284,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
43,0,4.059499639977284,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
54,4,4.59508767840253,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
49,7,4.486460609112264,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
39,0,4.2849009365890725,0,0,1,1,1,1,-1,300,0,0,0,0.1,0,0,1
27,1,3.9400726873486533,1,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,1
132,41,4.995416097885447,1,0,4,0,0,1,-1,300,0,0,0,0.1,0,0,1
29,4,4.142295219190901,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
44,0,4.235015641798043,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
45,4,4.231207408480773,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
104,3,4.261711471866816,0,0,1,7,0,1,-1,300,0,0,0,0.1,0,0,0
56,6,4.56835352946378,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
34,0,3.9957153271690533,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,0
291,74,5.101811089301909,0,0,13,2,0,1,-1,300,0,0,0,0.1,0,0,1
34,4,4.13850217929474,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
83,32,4.763417522999239,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,1
53,0,4.203505595705252,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
28,1,4.012188403968661,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
56,0,4.177740976232936,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
33,1,4.0060710131011685,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
45,2,4.366759974483215,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
32,0,4.007048827786958,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
25,0,3.523856189774725,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
50,3,4.478562939644917,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
78,9,4.62559424472727,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
49,0,4.226156782537499,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
31,0,4.082597923010944,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
98,20,4.706475283625046,0,0,0,0,1,1,-1,300,0,0,0,0.1,0,0,1
44,5,4.31705292530797,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
24,2,4.105388542207534,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
62,0,4.135727465480358,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,1
35,0,3.83544837365513,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
31,0,3.857422116838488,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
177,5,5.175374618308786,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
39,0,4.092342603144792,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,0
74,20,4.764376379553983,0,0,0,7,0,1,-1,300,0,0,0,0.1,0,0,0
73,6,4.43599879313552,0,0,2,2,0,1,-1,300,0,0,0,0.1,0,0,0
29,3,4.159199529386524,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
27,0,4.106377316818026,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,1
79,6,4.58115666729746,0,0,2,5,0,1,-1,300,0,0,0,0.1,0,0,0
55,9,4.569919886559375,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
48,1,4.417481250360578,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
52,6,4.324499813878886,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
216,92,4.671919735650279,0,0,17,2,1,1,-1,300,0,0,0,0.1,0,0,1
27,2,4.0043444463675275,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
33,1,3.884858891889048,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
53,0,4.4187869076716115,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
48,0,4.4311275426950285,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
84,6,4.526804811766092,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
45,10,4.7136408739151445,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
28,4,4.253434386188784,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
36,0,4.384795487373134,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
21,0,3.7489948035250964,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
30,0,4.072905595320056,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
47,20,4.527681138773587,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,0
34,3,4.054538856580818,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
279,62,4.94291838078631,0,0,14,0,0,1,-1,300,0,0,0,0.1,0,0,1
44,10,4.516027641266231,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
65,14,4.85099911322203,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
66,1,4.311005816420453,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,1
88,7,4.955138477217466,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
22,0,3.6978458230844127,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
55,0,4.224109886402031,0,0,2,0,1,1,-1,300,0,0,0,0.1,0,0,1
57,0,3.9096329456482444,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
24,2,4.0220552088742005,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
38,0,3.780179157895761,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
50,0,4.185979129983103,0,0,2,0,1,1,-1,300,0,0,0,0.1,0,0,1
40,1,4.275070520364182,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
31,5,3.953565664946428,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
49,0,3.9951537943949784,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
88,4,5.000299482342888,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
32,0,3.9917292966721747,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
44,0,4.362507470762515,0,0,2,0,1,1,-1,300,0,0,0,0.1,0,0,1
39,0,3.9940040656160876,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
28,0,3.940759832540089,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
81,0,4.369396528408025,0,0,2,1,1,1,-1,300,0,0,0,0.1,0,0,1
29,0,4.159199529386524,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
36,2,4.218128820706468,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,0
63,4,4.450600408144615,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
88,1,4.3303606364067155,0,0,1,2,1,1,-1,300,0,0,0,0.1,0,0,1
58,2,4.332058694023815,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
64,10,4.564867633875558,0,0,2,3,0,1,-1,300,0,0,0,0.1,0,0,0
38,0,4.240962710641207,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
153,23,4.982644998930394,0,0,3,0,1,1,-1,300,0,0,0,0.1,0,0,1
34,0,3.9879311358016882,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,1
44,0,4.25122117639343,0,0,1,1,1,1,-1,300,0,0,0,0.1,0,0,1
29,0,4.021268494903765,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
78,15,4.710915040010009,0,0,0,4,0,1,-1,300,0,0,0,0.1,0,0,0
34,0,4.314972767530034,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
37,1,4.317033095124791,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
58,2,4.24090427199273,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
36,0,4.037844793048883,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
85,5,4.751627813542589,0,0,1,4,0,1,-1,300,0,0,0,0.1,0,0,0
118,0,4.3986384884745835,0,0,3,4,0,1,-1,300,0,0,0,0.1,0,0,1
28,0,3.580050351464737,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
38,0,4.0304363948517326,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
37,0,3.9900097040407405,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
32,0,3.8164280318460246,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
35,0,3.8645783739023836,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
46,0,4.561286684176787,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
47,0,4.0753167785855,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
54,0,4.101476159290426,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
31,0,3.800182197134703,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
105,5,4.498822933236301,0,0,0,8,0,1,-1,300,0,0,0,0.1,0,0,0
98,0,4.483403502884411,0,0,5,1,1,1,-1,300,0,0,0,0.1,0,0,1
196,86,4.784298618760939,0,0,1,1,1,1,-1,300,0,0,0,0.1,0,0,1
51,7,4.466857823238868,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
88,7,4.531716603026102,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
39,0,4.060416641661804,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
48,4,4.297995052579128,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
64,19,4.434171884241178,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
33,1,3.953485028449363,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,1
86,11,4.5932540410534335,0,0,0,6,0,1,-1,300,0,0,0,0.1,0,0,0
51,0,4.271917068143642,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
93,0,4.174183715435093,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
55,0,4.319475568180877,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
96,19,4.879081059128886,1,0,4,1,1,1,-1,300,0,0,0,0.1,0,0,1
37,0,4.21607802773264,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
79,4,4.531460894147422,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
48,0,4.077906325145378,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
110,1,4.613432359792259,1,0,5,0,1,1,-1,300,0,0,0,0.1,0,0,1
36,0,3.9749375012019272,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
61,0,4.305187903201059,0,0,2,2,0,1,-1,300,0,0,0,0.1,0,0,1
113,2,4.580023983504995,0,0,6,2,1,1,-1,300,0,0,0,0.1,0,0,1
57,7,4.3636162253602775,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,0
48,0,3.90780638688745,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
47,4,4.179499692462942,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
27,6,4.180451390892101,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
